['13041', '03', '13', '14', '15', '34', '05', '08', '2013-04-13'],
['13040', '16', '17', '22', '26', '35', '03', '10', '2013-04-10'],
['13039', '06', '23', '30', '33', '35', '07', '10', '2013-04-08'],
['13038', '01', '19', '24', '25', '26', '07', '09', '2013-04-06'],
['13037', '02', '26', '31', '32', '34', '06', '08', '2013-04-03'],
['13036', '08', '12', '32', '33', '35', '03', '05', '2013-04-01'],
['13035', '05', '14', '28', '32', '34', '07', '08', '2013-03-30'],
['13034', '01', '03', '11', '19', '29', '04', '08', '2013-03-27'],
['13033', '12', '18', '22', '28', '31', '01', '11', '2013-03-25'],
['13032', '12', '27', '28', '33', '35', '01', '08', '2013-03-23'],
['13031', '12', '17', '18', '26', '32', '10', '11', '2013-03-20'],
['13030', '03', '05', '09', '10', '28', '05', '07', '2013-03-18'],
['13029', '05', '07', '17', '25', '26', '04', '10', '2013-03-16'],
['13028', '13', '19', '28', '30', '34', '08', '12', '2013-03-13'],
['13027', '03', '12', '14', '24', '35', '03', '08', '2013-03-11'],
['13026', '02', '10', '16', '30', '33', '05', '06', '2013-03-09'],
['13025', '03', '23', '25', '26', '28', '10', '12', '2013-03-06'],
['13024', '09', '12', '14', '18', '24', '01', '04', '2013-03-04'],
['13023', '05', '19', '24', '26', '35', '05', '07', '2013-03-02'],
['13022', '03', '04', '13', '17', '23', '03', '08', '2013-02-27'],
['13021', '23', '24', '28', '30', '33', '01', '11', '2013-02-25'],
['13020', '06', '11', '20', '31', '32', '05', '09', '2013-02-23'],
['13019', '06', '12', '17', '29', '30', '07', '11', '2013-02-20'],
['13018', '20', '23', '31', '33', '34', '03', '09', '2013-02-18'],
['13017', '11', '14', '22', '29', '34', '05', '11', '2013-02-16'],
['13016', '05', '15', '19', '27', '32', '08', '09', '2013-02-06'],
['13015', '14', '15', '26', '32', '33', '01', '11', '2013-02-04'],
['13014', '05', '08', '25', '29', '31', '02', '04', '2013-02-02'],
['13013', '13', '15', '29', '30', '35', '01', '11', '2013-01-30'],
['13012', '01', '14', '31', '32', '34', '02', '11', '2013-01-28'],
['13011', '01', '02', '08', '15', '23', '06', '09', '2013-01-26'],
['13010', '09', '15', '17', '18', '29', '09', '11', '2013-01-23'],
['13009', '10', '17', '19', '27', '29', '05', '12', '2013-01-21'],
['13008', '02', '07', '25', '29', '34', '03', '06', '2013-01-19'],
['13007', '14', '29', '32', '33', '34', '03', '06', '2013-01-16'],
['13006', '08', '20', '25', '31', '32', '05', '07', '2013-01-14'],
['13005', '18', '22', '26', '28', '31', '10', '12', '2013-01-12'],
['13004', '07', '08', '12', '20', '25', '03', '07', '2013-01-09'],
['13003', '01', '16', '18', '21', '31', '09', '12', '2013-01-07'],
['13002', '04', '20', '27', '31', '32', '06', '12', '2013-01-05'],
['13001', '06', '09', '11', '31', '32', '05', '11', '2013-01-02'],
['12154', '03', '26', '27', '31', '32', '03', '09', '2012-12-31'],
['12153', '08', '09', '10', '13', '22', '05', '10', '2012-12-29'],
['12152', '04', '17', '26', '33', '34', '02', '08', '2012-12-26'],
['12151', '03', '19', '20', '24', '33', '03', '04', '2012-12-24'],
['12150', '02', '14', '18', '24', '31', '02', '03', '2012-12-22'],
['12149', '02', '10', '23', '33', '34', '05', '10', '2012-12-19'],
['12148', '04', '16', '27', '29', '34', '06', '11', '2012-12-17'],
['12147', '02', '03', '17', '19', '33', '02', '09', '2012-12-15'],
['12146', '01', '10', '13', '17', '26', '06', '08', '2012-12-12'],
['12145', '05', '22', '31', '33', '35', '06', '09', '2012-12-10'],
['12144', '11', '13', '14', '21', '29', '01', '10', '2012-12-08'],
['12143', '09', '27', '29', '30', '31', '03', '06', '2012-12-05'],
['12142', '15', '19', '29', '34', '35', '07', '10', '2012-12-03'],
['12141', '03', '11', '19', '23', '34', '02', '12', '2012-12-01'],
['12140', '07', '17', '27', '28', '29', '09', '10', '2012-11-28'],
['12139', '09', '10', '12', '22', '25', '04', '11', '2012-11-26'],
['12138', '13', '17', '27', '31', '33', '06', '12', '2012-11-24'],
['12137', '03', '12', '20', '21', '27', '01', '06', '2012-11-21'],
['12136', '02', '23', '29', '30', '31', '01', '04', '2012-11-19'],
['12135', '03', '05', '17', '18', '33', '06', '07', '2012-11-17'],
['12134', '01', '06', '18', '32', '35', '02', '07', '2012-11-14'],
['12133', '05', '07', '13', '29', '30', '01', '05', '2012-11-12'],
['12132', '05', '08', '21', '25', '33', '01', '11', '2012-11-10'],
['12131', '02', '16', '18', '27', '30', '08', '12', '2012-11-07'],
['12130', '14', '19', '23', '29', '30', '06', '07', '2012-11-05'],
['12129', '01', '07', '21', '28', '31', '03', '09', '2012-11-03'],
['12128', '09', '10', '19', '30', '31', '04', '11', '2012-10-31'],
['12127', '12', '13', '14', '25', '35', '10', '12', '2012-10-29'],
['12126', '13', '14', '21', '28', '29', '05', '10', '2012-10-27'],
['12125', '06', '14', '17', '22', '35', '01', '02', '2012-10-24'],
['12124', '07', '11', '19', '20', '35', '05', '10', '2012-10-22'],
['12123', '05', '08', '18', '30', '33', '01', '09', '2012-10-20'],
['12122', '23', '24', '25', '29', '31', '03', '12', '2012-10-17'],
['12121', '07', '18', '20', '29', '30', '05', '06', '2012-10-15'],
['12120', '02', '10', '21', '23', '29', '03', '04', '2012-10-13'],
['12119', '05', '06', '09', '19', '32', '06', '09', '2012-10-10'],
['12118', '05', '17', '25', '30', '33', '01', '12', '2012-10-08'],
['12117', '01', '12', '18', '21', '33', '07', '08', '2012-10-06'],
['12116', '01', '11', '18', '20', '22', '07', '10', '2012-10-03'],
['12115', '01', '06', '13', '19', '23', '06', '09', '2012-10-01'],
['12114', '03', '06', '21', '33', '35', '01', '07', '2012-09-29'],
['12113', '03', '10', '22', '27', '29', '03', '12', '2012-09-26'],
['12112', '01', '02', '28', '31', '35', '05', '07', '2012-09-24'],
['12111', '01', '24', '25', '30', '33', '04', '11', '2012-09-22'],
['12110', '01', '11', '17', '19', '26', '05', '12', '2012-09-19'],
['12109', '01', '22', '30', '32', '35', '09', '11', '2012-09-17'],
['12108', '06', '07', '12', '24', '35', '02', '06', '2012-09-15'],
['12107', '04', '07', '09', '22', '33', '01', '03', '2012-09-12'],
['12106', '15', '23', '25', '29', '31', '09', '10', '2012-09-10'],
['12105', '05', '06', '14', '15', '31', '06', '08', '2012-09-08'],
['12104', '16', '18', '24', '25', '27', '04', '09', '2012-09-05'],
['12103', '02', '09', '18', '23', '24', '01', '04', '2012-09-03'],
['12102', '02', '04', '06', '13', '35', '04', '08', '2012-09-01'],
['12101', '02', '05', '08', '09', '31', '03', '07', '2012-08-29'],
['12100', '07', '09', '13', '19', '27', '01', '03', '2012-08-27'],
['12099', '12', '18', '24', '25', '32', '02', '12', '2012-08-25'],
['12098', '02', '11', '28', '29', '30', '06', '12', '2012-08-22'],
['12097', '09', '17', '24', '29', '32', '01', '02', '2012-08-20'],
['12096', '05', '10', '19', '24', '35', '08', '09', '2012-08-18'],
['12095', '06', '09', '22', '27', '30', '08', '12', '2012-08-15'],
['12094', '02', '14', '23', '32', '35', '01', '10', '2012-08-13'],
['12093', '02', '16', '21', '31', '33', '04', '11', '2012-08-11'],
['12092', '08', '09', '23', '25', '31', '02', '12', '2012-08-08'],
['12091', '03', '10', '28', '31', '33', '01', '09', '2012-08-06'],
['12090', '02', '21', '27', '29', '33', '02', '10', '2012-08-04'],
['12089', '06', '12', '21', '29', '32', '06', '11', '2012-08-01'],
['12088', '13', '17', '24', '30', '35', '02', '10', '2012-07-30'],
['12087', '01', '06', '07', '21', '31', '04', '11', '2012-07-28'],
['12086', '03', '20', '25', '29', '32', '05', '10', '2012-07-25'],
['12085', '07', '18', '29', '31', '33', '10', '12', '2012-07-23'],
['12084', '21', '24', '27', '29', '31', '01', '02', '2012-07-21'],
['12083', '16', '19', '28', '29', '31', '05', '08', '2012-07-18'],
['12082', '02', '04', '09', '10', '15', '08', '10', '2012-07-16'],
['12081', '10', '16', '17', '30', '35', '01', '08', '2012-07-14'],
['12080', '11', '12', '14', '25', '28', '02', '05', '2012-07-11'],
['12079', '01', '05', '25', '32', '33', '01', '10', '2012-07-09'],
['12078', '01', '02', '23', '25', '35', '05', '12', '2012-07-07'],
['12077', '10', '30', '32', '33', '34', '02', '03', '2012-07-04'],
['12076', '02', '14', '16', '22', '24', '02', '05', '2012-07-02'],
['12075', '07', '09', '10', '18', '22', '05', '10', '2012-06-30'],
['12074', '10', '22', '23', '30', '32', '01', '07', '2012-06-27'],
['12073', '18', '23', '29', '33', '34', '02', '07', '2012-06-25'],
['12072', '04', '08', '17', '22', '25', '04', '10', '2012-06-23'],
['12071', '13', '23', '29', '31', '34', '06', '08', '2012-06-20'],
['12070', '09', '22', '23', '32', '34', '06', '08', '2012-06-18'],
['12069', '02', '04', '22', '25', '34', '02', '11', '2012-06-16'],
['12068', '01', '21', '31', '32', '35', '03', '06', '2012-06-13'],
['12067', '20', '22', '27', '30', '33', '01', '02', '2012-06-11'],
['12066', '01', '20', '25', '29', '33', '04', '06', '2012-06-09'],
['12065', '10', '22', '28', '29', '34', '05', '11', '2012-06-06'],
['12064', '09', '12', '13', '15', '30', '09', '10', '2012-06-04'],
['12063', '11', '25', '26', '29', '35', '01', '02', '2012-06-02'],
['12062', '21', '32', '33', '34', '35', '08', '09', '2012-05-30'],
['12061', '05', '10', '14', '27', '33', '07', '09', '2012-05-28'],
['12060', '02', '16', '21', '24', '30', '06', '10', '2012-05-26'],
['12059', '09', '13', '19', '21', '27', '03', '04', '2012-05-23'],
['12058', '13', '21', '29', '31', '35', '04', '12', '2012-05-21'],
['12057', '01', '02', '14', '33', '34', '03', '05', '2012-05-19'],
['12056', '11', '21', '23', '26', '34', '07', '09', '2012-05-16'],
['12055', '07', '22', '26', '32', '33', '01', '08', '2012-05-14'],
['12054', '01', '16', '18', '27', '30', '10', '11', '2012-05-12'],
['12053', '11', '12', '26', '28', '31', '07', '12', '2012-05-09'],
['12052', '10', '20', '26', '31', '33', '10', '12', '2012-05-07'],
['12051', '01', '02', '17', '18', '33', '05', '12', '2012-05-05'],
['12050', '13', '17', '22', '28', '29', '01', '10', '2012-05-02'],
['12049', '09', '18', '22', '27', '31', '10', '12', '2012-04-30'],
['12048', '06', '09', '26', '30', '35', '05', '06', '2012-04-28'],
['12047', '05', '07', '17', '30', '34', '03', '10', '2012-04-25'],
['12046', '04', '08', '19', '23', '27', '04', '11', '2012-04-23'],
['12045', '05', '11', '17', '20', '28', '11', '12', '2012-04-21'],
['12044', '03', '04', '14', '32', '35', '01', '02', '2012-04-18'],
['12043', '01', '06', '25', '31', '34', '03', '09', '2012-04-16'],
['12042', '07', '24', '27', '28', '35', '07', '12', '2012-04-14'],
['12041', '01', '02', '13', '22', '23', '02', '10', '2012-04-11'],
['12040', '02', '13', '23', '28', '29', '01', '05', '2012-04-09'],
['12039', '15', '21', '22', '24', '35', '01', '05', '2012-04-07'],
['12038', '11', '23', '25', '31', '35', '01', '03', '2012-04-04'],
['12037', '09', '13', '27', '31', '35', '03', '10', '2012-04-02'],
['12036', '01', '09', '20', '30', '31', '08', '12', '2012-03-31'],
['12035', '01', '04', '30', '32', '35', '08', '12', '2012-03-28'],
['12034', '01', '08', '15', '16', '29', '08', '09', '2012-03-26'],
['12033', '08', '13', '19', '27', '32', '01', '08', '2012-03-24'],
['12032', '07', '08', '16', '26', '34', '07', '11', '2012-03-21'],
['12031', '19', '21', '23', '25', '30', '03', '08', '2012-03-19'],
['12030', '03', '21', '22', '26', '32', '01', '03', '2012-03-17'],
['12029', '04', '07', '08', '18', '29', '07', '10', '2012-03-14'],
['12028', '10', '12', '15', '33', '34', '03', '10', '2012-03-12'],
['12027', '03', '10', '11', '22', '31', '05', '07', '2012-03-10'],
['12026', '10', '11', '22', '23', '29', '02', '09', '2012-03-07'],
['12025', '01', '02', '05', '12', '27', '04', '07', '2012-03-05'],
['12024', '03', '11', '17', '21', '30', '03', '07', '2012-03-03'],
['12023', '07', '09', '17', '29', '35', '09', '10', '2012-02-29'],
['12022', '07', '12', '20', '33', '35', '01', '10', '2012-02-27'],
['12021', '10', '15', '21', '31', '34', '07', '08', '2012-02-25'],
['12020', '12', '14', '27', '29', '34', '03', '06', '2012-02-22'],
['12019', '07', '09', '17', '30', '34', '01', '12', '2012-02-20'],
['12018', '03', '10', '14', '29', '31', '04', '08', '2012-02-18'],
['12017', '06', '11', '22', '29', '34', '03', '12', '2012-02-15'],
['12016', '05', '14', '20', '29', '31', '08', '12', '2012-02-13'],
['12015', '12', '13', '24', '26', '33', '06', '08', '2012-02-11'],
['12014', '10', '14', '24', '30', '32', '01', '12', '2012-02-08'],
['12013', '07', '08', '11', '12', '24', '01', '02', '2012-02-06'],
['12012', '06', '18', '22', '30', '35', '02', '07', '2012-02-04'],
['12011', '05', '19', '22', '29', '30', '02', '04', '2012-02-01'],
['12010', '25', '26', '29', '32', '34', '05', '07', '2012-01-30'],
['12009', '06', '14', '20', '29', '35', '09', '10', '2012-01-21'],
['12008', '06', '08', '30', '31', '32', '01', '11', '2012-01-18'],
['12007', '04', '05', '13', '17', '25', '07', '10', '2012-01-16'],
['12006', '03', '20', '22', '25', '27', '01', '09', '2012-01-14'],
['12005', '01', '02', '29', '31', '33', '07', '12', '2012-01-11'],
['12004', '10', '11', '22', '31', '32', '06', '07', '2012-01-09'],
['12003', '16', '22', '24', '33', '34', '03', '10', '2012-01-07'],
['12002', '03', '11', '14', '26', '29', '07', '08', '2012-01-04'],
['12001', '07', '27', '28', '32', '33', '01', '12', '2012-01-02'],
['11154', '04', '12', '16', '20', '28', '08', '11', '2011-12-31'],
['11153', '06', '22', '29', '30', '35', '03', '05', '2011-12-28'],
['11152', '01', '04', '06', '21', '35', '02', '11', '2011-12-26'],
['11151', '07', '11', '14', '20', '27', '03', '10', '2011-12-24'],
['11150', '13', '22', '30', '33', '34', '06', '12', '2011-12-21'],
['11149', '02', '07', '12', '29', '31', '03', '05', '2011-12-19'],
['11148', '07', '10', '11', '26', '31', '03', '04', '2011-12-17'],
['11147', '01', '15', '16', '27', '28', '02', '07', '2011-12-14'],
['11146', '09', '13', '19', '29', '34', '02', '11', '2011-12-12'],
['11145', '07', '15', '19', '24', '29', '04', '06', '2011-12-10'],
['11144', '07', '18', '24', '28', '33', '02', '03', '2011-12-07'],
['11143', '08', '09', '12', '25', '33', '07', '10', '2011-12-05'],
['11142', '04', '26', '30', '33', '34', '04', '06', '2011-12-03'],
['11141', '02', '11', '19', '22', '35', '10', '12', '2011-11-30'],
['11140', '01', '12', '32', '33', '34', '09', '11', '2011-11-28'],
['11139', '04', '06', '10', '15', '16', '03', '04', '2011-11-26'],
['11138', '17', '23', '26', '30', '32', '06', '12', '2011-11-23'],
['11137', '02', '15', '18', '23', '31', '01', '02', '2011-11-21'],
['11136', '08', '09', '11', '19', '33', '03', '12', '2011-11-19'],
['11135', '06', '22', '29', '33', '35', '03', '12', '2011-11-16'],
['11134', '01', '10', '12', '14', '17', '09', '10', '2011-11-14'],
['11133', '04', '11', '23', '26', '35', '03', '12', '2011-11-12'],
['11132', '12', '14', '16', '19', '33', '02', '09', '2011-11-09'],
['11131', '03', '05', '12', '18', '33', '07', '11', '2011-11-07'],
['11130', '08', '09', '13', '23', '35', '11', '12', '2011-11-05'],
['11129', '01', '07', '13', '18', '23', '04', '08', '2011-11-02'],
['11128', '03', '04', '06', '11', '13', '01', '02', '2011-10-31'],
['11127', '01', '11', '22', '26', '29', '05', '08', '2011-10-29'],
['11126', '07', '17', '29', '30', '33', '10', '12', '2011-10-26'],
['11125', '07', '10', '27', '34', '35', '10', '12', '2011-10-24'],
['11124', '08', '12', '14', '20', '25', '06', '08', '2011-10-22'],
['11123', '10', '14', '18', '19', '35', '01', '06', '2011-10-19'],
['11122', '03', '08', '23', '24', '34', '05', '12', '2011-10-17'],
['11121', '02', '03', '30', '31', '33', '03', '09', '2011-10-15'],
['11120', '20', '25', '26', '30', '31', '09', '10', '2011-10-12'],
['11119', '04', '15', '20', '26', '31', '06', '12', '2011-10-10'],
['11118', '04', '07', '11', '32', '35', '05', '07', '2011-10-08'],
['11117', '10', '12', '28', '32', '33', '03', '05', '2011-10-05'],
['11116', '10', '15', '18', '19', '26', '07', '12', '2011-10-03'],
['11115', '17', '26', '30', '31', '35', '06', '11', '2011-10-01'],
['11114', '06', '08', '17', '27', '35', '02', '11', '2011-09-28'],
['11113', '04', '05', '07', '10', '12', '04', '05', '2011-09-26'],
['11112', '06', '17', '28', '32', '33', '08', '12', '2011-09-24'],
['11111', '02', '11', '13', '23', '31', '11', '12', '2011-09-21'],
['11110', '30', '31', '33', '34', '35', '04', '07', '2011-09-19'],
['11109', '01', '11', '12', '22', '34', '08', '10', '2011-09-17'],
['11108', '07', '15', '18', '24', '28', '01', '07', '2011-09-14'],
['11107', '02', '06', '18', '30', '32', '01', '08', '2011-09-12'],
['11106', '01', '09', '29', '30', '35', '05', '09', '2011-09-10'],
['11105', '02', '11', '26', '32', '33', '05', '12', '2011-09-07'],
['11104', '07', '19', '27', '28', '34', '02', '05', '2011-09-05'],
['11103', '03', '04', '26', '29', '34', '01', '03', '2011-09-03'],
['11102', '19', '24', '28', '31', '34', '04', '12', '2011-08-31'],
['11101', '05', '12', '20', '28', '30', '03', '07', '2011-08-29'],
['11100', '08', '11', '13', '28', '33', '08', '09', '2011-08-27'],
['11099', '02', '06', '09', '12', '20', '05', '08', '2011-08-24'],
['11098', '06', '07', '28', '33', '35', '01', '10', '2011-08-22'],
['11097', '04', '19', '28', '31', '33', '11', '12', '2011-08-20'],
['11096', '03', '08', '20', '24', '25', '01', '02', '2011-08-17'],
['11095', '09', '12', '17', '19', '29', '06', '11', '2011-08-15'],
['11094', '11', '21', '22', '32', '34', '04', '08', '2011-08-13'],
['11093', '04', '06', '08', '19', '31', '10', '11', '2011-08-10'],
['11092', '10', '17', '19', '32', '33', '01', '12', '2011-08-08'],
['11091', '11', '17', '23', '29', '30', '06', '08', '2011-08-06'],
['11090', '02', '04', '29', '30', '34', '05', '08', '2011-08-03'],
['11089', '05', '06', '23', '27', '34', '03', '04', '2011-08-01'],
['11088', '20', '21', '27', '29', '35', '03', '08', '2011-07-30'],
['11087', '06', '13', '20', '25', '34', '07', '09', '2011-07-27'],
['11086', '04', '05', '06', '09', '15', '01', '06', '2011-07-25'],
['11085', '02', '17', '19', '21', '22', '03', '10', '2011-07-23'],
['11084', '14', '29', '31', '34', '35', '01', '12', '2011-07-20'],
['11083', '06', '08', '18', '20', '24', '04', '08', '2011-07-18'],
['11082', '07', '20', '25', '30', '32', '05', '09', '2011-07-16'],
['11081', '04', '13', '20', '21', '35', '02', '09', '2011-07-13'],
['11080', '05', '12', '30', '31', '32', '01', '03', '2011-07-11'],
['11079', '01', '03', '23', '30', '31', '02', '10', '2011-07-09'],
['11078', '04', '09', '16', '27', '30', '02', '06', '2011-07-06'],
['11077', '05', '08', '19', '33', '34', '01', '12', '2011-07-04'],
['11076', '18', '23', '25', '29', '30', '01', '02', '2011-07-02'],
['11075', '06', '09', '20', '23', '28', '06', '10', '2011-06-29'],
['11074', '07', '16', '23', '28', '31', '03', '06', '2011-06-27'],
['11073', '13', '19', '20', '22', '33', '05', '11', '2011-06-25'],
['11072', '03', '11', '13', '20', '35', '03', '08', '2011-06-22'],
['11071', '27', '31', '33', '34', '35', '04', '06', '2011-06-20'],
['11070', '09', '19', '22', '29', '30', '02', '08', '2011-06-18'],
['11069', '03', '05', '28', '29', '33', '04', '12', '2011-06-15'],
['11068', '01', '13', '16', '18', '32', '07', '09', '2011-06-13'],
['11067', '10', '17', '22', '24', '32', '03', '10', '2011-06-11'],
['11066', '06', '13', '18', '20', '33', '09', '10', '2011-06-08'],
['11065', '03', '11', '14', '25', '34', '01', '04', '2011-06-06'],
['11064', '01', '06', '27', '30', '34', '01', '06', '2011-06-04'],
['11063', '10', '17', '18', '26', '32', '01', '05', '2011-06-01'],
['11062', '06', '10', '17', '20', '21', '03', '07', '2011-05-30'],
['11061', '06', '07', '16', '18', '20', '04', '10', '2011-05-28'],
['11060', '03', '25', '29', '32', '34', '09', '10', '2011-05-25'],
['11059', '09', '16', '21', '29', '34', '07', '10', '2011-05-23'],
['11058', '01', '09', '27', '32', '33', '03', '06', '2011-05-21'],
['11057', '07', '11', '30', '31', '34', '09', '12', '2011-05-18'],
['11056', '03', '05', '29', '30', '31', '08', '10', '2011-05-16'],
['11055', '01', '07', '31', '32', '35', '02', '10', '2011-05-14'],
['11054', '05', '09', '16', '26', '35', '03', '10', '2011-05-11'],
['11053', '03', '16', '28', '31', '32', '01', '09', '2011-05-09'],
['11052', '13', '24', '31', '32', '33', '03', '09', '2011-05-07'],
['11051', '06', '08', '12', '17', '18', '05', '10', '2011-05-04'],
['11050', '04', '07', '29', '32', '33', '08', '10', '2011-05-02'],
['11049', '05', '06', '10', '22', '25', '01', '09', '2011-04-30'],
['11048', '13', '17', '25', '27', '28', '02', '03', '2011-04-27'],
['11047', '02', '15', '22', '33', '35', '05', '08', '2011-04-25'],
['11046', '09', '15', '16', '19', '29', '04', '06', '2011-04-23'],
['11045', '13', '21', '22', '29', '31', '07', '11', '2011-04-20'],
['11044', '11', '21', '24', '26', '31', '06', '07', '2011-04-18'],
['11043', '02', '08', '23', '33', '35', '05', '10', '2011-04-16'],
['11042', '06', '09', '18', '30', '32', '10', '12', '2011-04-13'],
['11041', '04', '05', '11', '13', '25', '03', '06', '2011-04-11'],
['11040', '03', '07', '15', '18', '20', '01', '06', '2011-04-09'],
['11039', '01', '11', '14', '22', '34', '06', '08', '2011-04-06'],
['11038', '07', '09', '11', '13', '33', '10', '12', '2011-04-04'],
['11037', '01', '12', '14', '22', '24', '10', '12', '2011-04-02'],
['11036', '03', '18', '29', '30', '33', '08', '09', '2011-03-30'],
['11035', '03', '04', '13', '15', '32', '04', '09', '2011-03-28'],
['11034', '03', '06', '09', '17', '27', '03', '09', '2011-03-26'],
['11033', '03', '19', '24', '29', '33', '03', '09', '2011-03-23'],
['11032', '07', '16', '23', '31', '33', '03', '10', '2011-03-21'],
['11031', '12', '17', '19', '22', '35', '04', '11', '2011-03-19'],
['11030', '15', '19', '25', '30', '33', '03', '08', '2011-03-16'],
['11029', '03', '09', '17', '24', '28', '06', '12', '2011-03-14'],
['11028', '01', '02', '13', '17', '28', '01', '04', '2011-03-12'],
['11027', '05', '14', '25', '34', '35', '02', '05', '2011-03-09'],
['11026', '01', '09', '15', '20', '29', '07', '09', '2011-03-07'],
['11025', '08', '09', '25', '28', '29', '02', '10', '2011-03-05'],
['11024', '12', '15', '16', '20', '33', '08', '12', '2011-03-02'],
['11023', '05', '13', '16', '18', '24', '02', '12', '2011-02-28'],
['11022', '09', '14', '24', '25', '34', '01', '04', '2011-02-26'],
['11021', '01', '09', '13', '17', '30', '02', '08', '2011-02-23'],
['11020', '09', '12', '19', '22', '28', '01', '05', '2011-02-21'],
['11019', '08', '21', '23', '27', '33', '06', '11', '2011-02-19'],
['11018', '16', '22', '24', '32', '34', '02', '10', '2011-02-16'],
['11017', '16', '19', '24', '26', '31', '02', '04', '2011-02-14'],
['11016', '15', '20', '30', '33', '35', '06', '09', '2011-02-12'],
['11015', '08', '18', '19', '22', '23', '01', '03', '2011-02-09'],
['11014', '02', '14', '20', '21', '24', '02', '09', '2011-01-31'],
['11013', '05', '08', '14', '28', '30', '04', '06', '2011-01-29'],
['11012', '03', '12', '19', '25', '30', '08', '11', '2011-01-26'],
['11011', '02', '17', '23', '24', '30', '02', '09', '2011-01-24'],
['11010', '04', '08', '10', '14', '27', '05', '07', '2011-01-22'],
['11009', '09', '10', '11', '14', '24', '03', '08', '2011-01-19'],
['11008', '01', '23', '26', '27', '30', '05', '06', '2011-01-17'],
['11007', '14', '24', '32', '33', '35', '02', '09', '2011-01-15'],
['11006', '02', '08', '16', '26', '35', '11', '12', '2011-01-12'],
['11005', '01', '07', '25', '27', '30', '07', '12', '2011-01-10'],
['11004', '07', '08', '10', '23', '25', '07', '09', '2011-01-08'],
['11003', '01', '24', '27', '30', '31', '01', '06', '2011-01-05'],
['11002', '11', '13', '27', '28', '29', '02', '06', '2011-01-03'],
['11001', '07', '08', '15', '32', '34', '05', '12', '2011-01-01'],
['10153', '06', '07', '16', '24', '35', '04', '06', '2010-12-29'],
['10152', '02', '05', '18', '22', '23', '07', '12', '2010-12-27'],
['10151', '01', '10', '32', '33', '35', '03', '08', '2010-12-25'],
['10150', '05', '24', '28', '29', '35', '01', '09', '2010-12-22'],
['10149', '05', '22', '24', '25', '30', '01', '06', '2010-12-20'],
['10148', '03', '04', '08', '10', '35', '02', '06', '2010-12-18'],
['10147', '01', '15', '19', '21', '23', '11', '12', '2010-12-15'],
['10146', '14', '17', '30', '31', '34', '04', '10', '2010-12-13'],
['10145', '18', '19', '27', '28', '33', '03', '06', '2010-12-11'],
['10144', '02', '11', '16', '22', '31', '10', '11', '2010-12-08'],
['10143', '10', '16', '18', '22', '27', '06', '08', '2010-12-06'],
['10142', '10', '11', '19', '21', '27', '04', '06', '2010-12-04'],
['10141', '05', '11', '17', '23', '33', '03', '10', '2010-12-01'],
['10140', '06', '18', '20', '30', '31', '03', '06', '2010-11-29'],
['10139', '03', '13', '16', '19', '29', '07', '09', '2010-11-27'],
['10138', '08', '12', '14', '19', '27', '05', '06', '2010-11-24'],
['10137', '22', '27', '28', '33', '35', '09', '11', '2010-11-22'],
['10136', '03', '13', '18', '30', '33', '07', '08', '2010-11-20'],
['10135', '14', '17', '19', '26', '32', '03', '04', '2010-11-17'],
['10134', '09', '12', '13', '19', '30', '04', '05', '2010-11-15'],
['10133', '11', '16', '17', '21', '22', '03', '06', '2010-11-13'],
['10132', '18', '21', '23', '25', '29', '06', '11', '2010-11-10'],
['10131', '10', '15', '22', '28', '29', '04', '12', '2010-11-08'],
['10130', '05', '06', '09', '10', '34', '08', '11', '2010-11-06'],
['10129', '14', '15', '24', '25', '26', '03', '07', '2010-11-03'],
['10128', '06', '17', '19', '29', '35', '02', '08', '2010-11-01'],
['10127', '03', '22', '24', '30', '33', '04', '10', '2010-10-30'],
['10126', '03', '05', '09', '13', '33', '05', '11', '2010-10-27'],
['10125', '01', '07', '09', '14', '19', '09', '12', '2010-10-25'],
['10124', '01', '09', '27', '29', '34', '01', '06', '2010-10-23'],
['10123', '18', '20', '30', '32', '33', '01', '11', '2010-10-20'],
['10122', '05', '06', '11', '13', '26', '02', '07', '2010-10-18'],
['10121', '21', '22', '31', '32', '34', '02', '12', '2010-10-16'],
['10120', '08', '10', '18', '34', '35', '06', '10', '2010-10-13'],
['10119', '05', '13', '14', '23', '26', '02', '03', '2010-10-11'],
['10118', '19', '22', '23', '29', '35', '08', '10', '2010-10-09'],
['10117', '04', '06', '21', '27', '34', '05', '09', '2010-10-06'],
['10116', '14', '22', '27', '28', '35', '04', '10', '2010-10-04'],
['10115', '05', '07', '10', '15', '32', '03', '08', '2010-10-02'],
['10114', '03', '07', '22', '25', '35', '03', '11', '2010-09-29'],
['10113', '05', '16', '22', '23', '32', '04', '10', '2010-09-27'],
['10112', '14', '15', '18', '34', '35', '08', '10', '2010-09-25'],
['10111', '03', '06', '13', '14', '29', '01', '02', '2010-09-22'],
['10110', '21', '29', '30', '33', '35', '07', '11', '2010-09-20'],
['10109', '01', '02', '08', '11', '25', '10', '12', '2010-09-18'],
['10108', '01', '10', '13', '19', '34', '09', '12', '2010-09-15'],
['10107', '14', '17', '22', '27', '34', '03', '05', '2010-09-13'],
['10106', '05', '27', '28', '29', '34', '09', '12', '2010-09-11'],
['10105', '05', '17', '26', '27', '35', '08', '09', '2010-09-08'],
['10104', '14', '25', '30', '32', '33', '01', '11', '2010-09-06'],
['10103', '10', '14', '29', '30', '35', '05', '08', '2010-09-04'],
